Sample,Caption,LaTeX_Document
img_0034.png,a city skyline with buildings on an orange background,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[background rectangle/.style={fill=orange}, show background rectangle]
    \fill[orange] (0,0) rectangle (10,5);
    \fill[gray] (0.5,0) rectangle (1.5,2.5);
    \fill[gray] (2,0) rectangle (3,4);
    \fill[gray] (3.5,0) rectangle (4.5,3);
    \fill[gray] (5,0) rectangle (6,4.5);
    \fill[gray] (6.5,0) rectangle (7.5,2);
    \fill[gray] (8,0) rectangle (9,3.5);
    \fill[gray] (9.5,0) rectangle (10,1.5);
\end{tikzpicture}
    \end{document}"
img_0035.png,a diagram showing the position of a point on a line,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[->] (-3,0) -- (3,0) node[right] {x};
    \draw (1,0) node[below] {P} -- (1,0.1) node[above] {1};
    \fill (1,0) circle (2pt);
\end{tikzpicture}
    \end{document}"
img_0036.png,two diagrams showing the same polygon with different angles,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % First diagram with angles
    \draw[thick] (0,0) -- (2,0) -- (2,2) -- (1,3) -- (0,2) -- cycle;
    \foreach \i in {0, 1, 2, 3, 4} {
        \node at (0.5 + \i*0.5, 0) [below] {\footnotesize $\angle A_{\i+1}$};
    }
    \node at (1, 1.5) {Polygon with Angles};

    % Second diagram with different angles
    \begin{scope}[xshift=5cm]
        \draw[thick] (0,0) -- (1.5,0) -- (1.5,1.5) -- (0.75,2.5) -- (0,1.5) -- cycle;
        \foreach \i in {0, 1, 2, 3, 4} {
            \node at (0.5 + \i*0.5, 0) [below] {\footnotesize $\angle B_{\i+1}$};
        }
        \node at (0.75, 1.25) {Polygon with Different Angles};
    \end{scope}
\end{tikzpicture}
    \end{document}"
img_0037.png,a diagram showing the number of nodes in a network,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node[circle, draw] (A) at (0, 0) {Node 1};
    \node[circle, draw] (B) at (2, 1) {Node 2};
    \node[circle, draw] (C) at (2, -1) {Node 3};
    \node[circle, draw] (D) at (4, 0) {Node 4};
    
    \draw[->] (A) -- (B);
    \draw[->] (A) -- (C);
    \draw[->] (B) -- (D);
    \draw[->] (C) -- (D);
    
    \node at (1, 2) {Number of Nodes: 4};
\end{tikzpicture}
    \end{document}"
img_0038.png,two resistors are connected to each other,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw (0,0) to[R, l=$R_1$] (0,2) -- (2,2) to[R, l=$R_2$] (2,0) -- (0,0);
\end{tikzpicture}
    \end{document}"
img_0039.png,two diagrams showing the same process of a circular object,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % First diagram
    \draw[thick] (0,0) circle (1.5);
    \draw[->, thick] (1.5,0) -- (2.5,0) node[midway, above] {Process A};
    \node at (0,0) {Object};

    % Second diagram
    \draw[thick] (4,0) circle (1.5);
    \draw[->, thick] (5.5,0) -- (6.5,0) node[midway, above] {Process B};
    \node at (4,0) {Object};
\end{tikzpicture}
    \end{document}"
img_0040.png,a line with numbers on it,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[->] (0,0) -- (10,0);
    \foreach \x in {1,2,...,9} {
        \draw (\x,1pt) -- (\x,-3pt) node[below] {\x};
    }
\end{tikzpicture}
    \end{document}"
img_0041.png,a diagram of a network with a circle and lines,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[thick] (0,0) circle (2cm);
    \draw[thick] (0,0) -- (2,1);
    \draw[thick] (0,0) -- (1.5,-1.5);
    \draw[thick] (0,0) -- (-1.5,-1.5);
    \draw[thick] (0,0) -- (-2,1);
    \draw[thick] (0,0) -- (1,-2);
    \draw[thick] (0,0) -- (-1,2);
\end{tikzpicture}
    \end{document}"
img_0042.png,a diagram showing the number of d and e,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{axis}[
        ybar,
        xlabel={Categories},
        ylabel={Count},
        xtick={1,2},
        xticklabels={d,e},
        ymin=0,
        bar width=0.5cm,
        enlarge x limits=0.5,
        grid=major
    ]
    \addplot coordinates {(1,5) (2,3)};
    \end{axis}
\end{tikzpicture}
    \end{document}"
img_0043.png,a diagram of a network with three dots,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node[circle, draw, fill=blue!20] (A) at (0, 0) {A};
    \node[circle, draw, fill=blue!20] (B) at (2, 2) {B};
    \node[circle, draw, fill=blue!20] (C) at (4, 0) {C};
    
    \draw[->] (A) -- (B);
    \draw[->] (B) -- (C);
    \draw[->] (C) -- (A);
\end{tikzpicture}
    \end{document}"
img_0044.png,a diagram showing the different types of circles,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the main circle
    \draw[thick] (0,0) circle (2cm) node {Circle};

    % Draw the diameter
    \draw[dashed] (-2,0) -- (2,0) node[midway, below] {Diameter};

    % Draw the radius
    \draw[dotted] (0,0) -- (2,0) node[midway, above] {Radius};

    % Draw the chord
    \draw[->, thick] (-1,1.5) -- (1,1.5) node[midway, above] {Chord};

    % Draw the tangent
    \draw[->, thick] (2,0) -- (3,1) node[midway, above] {Tangent};

    % Draw the secant
    \draw[->, thick] (-3,0) -- (3,0) node[midway, below] {Secant};

    % Draw the arc
    \draw[->, thick] (0,0) arc[start angle=0,end angle=90,radius=2cm] node[midway, right] {Arc};

    % Draw the sector
    \fill[blue!20] (0,0) -- (2,0) arc[start angle=0,end angle=90,radius=2cm) -- cycle;
    \node at (1,0.5) {Sector};
\end{tikzpicture}
    \end{document}"
img_0045.png,a diagram of a triangular triangle with two lines,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[thick] (0,0) -- (3,0) -- (1.5,2.6) -- cycle; % Triangle
    \draw[dashed] (1.5,2.6) -- (0,0); % First line
    \draw[dotted] (1.5,2.6) -- (3,0); % Second line
\end{tikzpicture}
    \end{document}"
img_0046.png,a diagram showing the angle of a curve,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[->] (0,0) -- (4,0) node[right] {x};
    \draw[->] (0,0) -- (0,4) node[above] {y};
    \draw[thick,domain=0:3.5,smooth,variable=\x] plot ({\x},{0.5*\x*\x});
    \draw[dashed] (2,0) -- (2,2) node[midway,right] {f(2)};
    \draw[dashed] (0,2) -- (2,2);
    \draw[->] (2,2) -- (2.5,2.5) node[midway,right] {Tangent};
    \draw[->] (2,2) -- (1.5,2.5) node[midway,left] {Angle};
    \draw[->] (2,2) -- (2.5,1.5) node[midway,right] {Normal};
    \draw[thick] (2,2) -- (1.5,2.5) -- (2.5,2.5);
\end{tikzpicture}
    \end{document}"
img_0047.png,a diagram showing the different types of the same process,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=2cm]
    \node (process) [draw, rectangle] {Process};
    \node (type1) [draw, rectangle, below of=process] {Type 1};
    \node (type2) [draw, rectangle, below of=type1] {Type 2};
    \node (type3) [draw, rectangle, below of=type2] {Type 3};
    \node (type4) [draw, rectangle, below of=type3] {Type 4};

    \draw[->] (process) -- (type1);
    \draw[->] (type1) -- (type2);
    \draw[->] (type2) -- (type3);
    \draw[->] (type3) -- (type4);
\end{tikzpicture}
    \end{document}"
img_0048.png,a diagram showing the area of a circle,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[thick] (0,0) circle(2);
    \fill[blue!20] (0,0) circle(2);
    \draw[->] (-3,0) -- (3,0) node[right] {x};
    \draw[->] (0,-3) -- (0,3) node[above] {y};
    \node at (0,-2.5) {Area = $\pi r^2$};
    \node at (2.5,0) {r};
\end{tikzpicture}
    \end{document}"
img_0049.png,a diagram of the process of a computer program,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=2cm]
    \node (start) [draw, rectangle, rounded corners] {Start};
    \node (input) [draw, rectangle, below of=start] {Input Data};
    \node (process) [draw, rectangle, below of=input] {Process Data};
    \node (output) [draw, rectangle, below of=process] {Output Results};
    \node (end) [draw, rectangle, rounded corners, below of=output] {End};

    \draw[->] (start) -- (input);
    \draw[->] (input) -- (process);
    \draw[->] (process) -- (output);
    \draw[->] (output) -- (end);
\end{tikzpicture}
    \end{document}"
